frame,AID,AgentCount
507,Predator,13
507,Prey,104
508,Grass,80
508,Predator,13
508,Prey,104
509,Grass,80
509,Predator,13
509,Prey,105
510,Grass,80
510,Predator,13
510,Prey,104
511,Grass,80
511,Predator,13
511,Prey,106
512,Grass,80
512,Predator,13
512,Prey,106
513,Grass,80
513,Predator,13
513,Prey,106
514,Grass,80
514,Predator,13
514,Prey,106
515,Grass,80
515,Predator,13
515,Prey,106
516,Grass,80
516,Predator,13
516,Prey,109
517,Grass,80
517,Predator,13
517,Prey,109
518,Grass,80
518,Predator,13
518,Prey,109
519,Grass,80
519,Predator,13
519,Prey,110
520,Grass,80
520,Predator,13
520,Prey,110
521,Grass,80
521,Predator,13
521,Prey,109
522,Grass,80
522,Predator,13
522,Prey,109
523,Grass,80
523,Predator,13
523,Prey,109
524,Grass,80
524,Predator,13
524,Prey,109
525,Grass,80
525,Predator,13
525,Prey,109
526,Grass,80
526,Predator,13
526,Prey,108
527,Grass,80
527,Predator,13
527,Prey,108
528,Grass,80
528,Predator,13
528,Prey,107
529,Grass,80
529,Predator,13
529,Prey,110
530,Grass,80
530,Predator,13
530,Prey,110
531,Grass,80
531,Predator,13
531,Prey,110
532,Grass,80
532,Predator,13
532,Prey,110
533,Grass,80
533,Predator,13
533,Prey,111
534,Grass,80
534,Predator,13
534,Prey,111
535,Grass,80
535,Predator,13
535,Prey,110
536,Grass,80
536,Predator,13
536,Prey,109
537,Grass,80
537,Predator,13
537,Prey,109
538,Grass,80
538,Predator,13
538,Prey,109
539,Grass,80
539,Predator,13
539,Prey,110
540,Grass,80
540,Predator,13
540,Prey,110
541,Grass,80
541,Predator,13
541,Prey,111
542,Grass,80
542,Predator,13
542,Prey,110
543,Grass,80
543,Predator,13
543,Prey,110
544,Grass,80
544,Predator,13
544,Prey,108
545,Grass,80
545,Predator,13
545,Prey,109
546,Grass,80
546,Predator,13
546,Prey,109
547,Grass,80
547,Predator,13
547,Prey,109
548,Grass,80
548,Predator,13
548,Prey,107
549,Grass,80
549,Predator,13
549,Prey,108
550,Grass,80
550,Predator,13
550,Prey,108
551,Grass,80
551,Predator,13
551,Prey,108
552,Grass,80
552,Predator,13
552,Prey,108
553,Grass,80
553,Predator,13
553,Prey,108
554,Grass,80
554,Predator,13
554,Prey,108
555,Grass,80
555,Predator,13
555,Prey,109
556,Grass,80
556,Predator,13
556,Prey,110
557,Grass,80
557,Predator,13
557,Prey,111
558,Grass,80
558,Predator,13
558,Prey,113
559,Grass,80
559,Predator,13
559,Prey,113
560,Grass,80
560,Predator,13
560,Prey,112
561,Grass,80
561,Predator,13
561,Prey,113
562,Grass,80
562,Predator,13
562,Prey,113
563,Grass,80
563,Predator,13
563,Prey,113
564,Grass,80
564,Predator,13
564,Prey,113
565,Grass,80
565,Predator,13
565,Prey,113
566,Grass,80
566,Predator,13
566,Prey,112
567,Grass,80
567,Predator,13
567,Prey,111
568,Grass,80
568,Predator,13
568,Prey,112
569,Grass,80
569,Predator,13
569,Prey,112
570,Grass,80
570,Predator,13
570,Prey,110
571,Grass,80
571,Predator,13
571,Prey,110
572,Grass,80
572,Predator,13
